coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,-LOG10P
1154,0.028469634,0.009939375,0.004181336,36397,1,1.278410492,1.37182408560741e-124,GH1,2.378684943
1155,0.007746486,0.010616012,0.465579411,35873,1,0.13808171,2.48625067815955e-09,GH2,0.332006234
1156,-0.048559144,0.008910621,5.08601316480151e-08,32092,1,0.128124145,1.09671733226822e-81,GHR,7.29362252
1157,-0.009061241,0.01065532,0.39511067,35813,1,0.459994848,0.510657952,GHRHR,0.403281242
1158,0.021997714,0.009894422,0.026205461,36448,1,0.050655711,2.38402688692404e-06,GHRL,1.581608199
1159,-0.010524985,0.010025541,0.293809904,32799,1,0.071051682,0.596026109,GID8,0.531933568
1160,-0.030602382,0.009910663,0.002017961,32799,1,0.042520315,2.0497546241283e-18,GIGYF2,2.695087168
1161,0.044847155,0.009705139,3.8343523463831e-06,32092,2,0.013424857,1.24843920243863e-20,GIMAP7,5.416307981
1162,-0.038429775,0.009685025,7.26506486007718e-05,31689,1,0.232577699,2.0913746968526e-43,GIMAP8,4.138760504
1163,-0.001612671,0.009454607,0.864563052,32004,1,0.041749141,1.16420836145054e-07,GIP,0.063203328
1164,-0.042327299,0.009424271,7.10287219427572e-06,32796,1,0.003658704,5.14000911677313e-64,GIPC2,5.148566
1165,-0.03131435,0.010028965,0.00179545,32712,1,0.100916565,0.054420794,GIPC3,2.745826741
1166,-0.024969818,0.009921269,0.011847576,31885,1,0.235226338,0.860249628,GIPR,1.926370496
1167,-0.022547743,0.009843723,0.021994757,31885,1,0.20463817,1.64883020970962e-20,GIT1,1.657680826
1168,0.000231543,0.009875391,0.98129428,31689,1,0.056706929,0.284274479,GJA8,0.008200733
1169,-0.035918355,0.010407688,0.00055888,35538,1,0.369523599,0.287797267,GKN1,3.252681724
1170,-0.080885508,0.009053719,4.325157345782e-19,32030,4,0.001206272,8.49433834330104e-77,GLA,18.36399809
1171,-0.070017141,0.010312751,1.14349770831002e-11,36327,1,0.71894456,5.92120078801469e-17,GLB1,10.9417647
1172,0.002835727,0.009891137,0.774348694,31885,1,0.096337555,0.814484833,GLI2,0.11106343
1174,-0.066965476,0.010447056,1.47337600915367e-10,35898,1,0.305448859,7.40944357632411e-31,GLO1,9.831686406
1175,-0.047436655,0.010782001,1.08750918661482e-05,36398,1,0.899168023,3.20480403680354e-17,GLOD4,4.963567066
1176,0.023232668,0.009916584,0.019145283,31803,1,0.245763484,2.70171692475796e-06,GLP1R,1.717938215
1177,-0.02126915,0.010622596,0.045264713,36262,1,0.365154485,8.50007029209735e-16,GLRX,1.344240228
1178,-0.044226826,0.009870929,7.472100276526e-06,32092,1,0.092109141,3.15013433365177e-09,GLRX5,5.126557308
1179,-0.007016453,0.010676999,0.511084908,35813,1,0.472164624,0.226257028,GLT8D2,0.291506943
1180,-0.022543262,0.009913883,0.022977944,32702,1,0.2289422,3.04247419732322e-24,GLYR1,1.63868883
1181,-0.046201274,0.00907318,3.56177785454709e-07,32060,3,0.005116319,1.32796135209241e-60,GM2A,6.448333171
1182,-0.035294966,0.01001416,0.00042485,32845,1,0.12224901,2.29926557959806e-06,GMFG,3.371763879
1183,-0.020138247,0.010890265,0.064437347,36881,1,0.419475293,1.5078279546633e-05,GMPR,1.190862348
1184,-0.035367635,0.009865853,0.000337768,32092,1,0.038859388,5.50969389643735e-15,GMPR2,3.471380981
1185,-0.022844005,0.009900756,0.021044359,32799,1,0.084743768,2.80801178316939e-48,GNAS,1.676864295
1186,-0.03617654,0.01060772,0.000649398,35873,1,0.357526084,0.005116986,GNE,3.187489367
1187,0.015598498,0.009932639,0.116325413,31950,1,0.061932319,3.67898705336569e-05,GNGT1,0.934325395
1188,0.038993305,0.010706028,0.00027071,36562,1,0.19693035,0.835931842,GNLY,3.56749569
1189,0.012072181,0.00988002,0.221762703,32004,1,0.103868204,3.00801419486324e-31,GNPDA1,0.654111494
1190,0.014440255,0.009885719,0.144102424,32092,1,0.04454032,2.87605332350705e-31,GNPDA2,0.841328713
1191,-0.02030807,0.009902506,0.040294266,32799,1,0.029894977,1.64756773597047e-20,GOLGA3,1.394756746
1192,-0.088920766,0.010371095,1.03873284785806e-17,36824,1,0.087571094,4.65122140284314e-07,GOLM2,16.98349613
1193,-0.0298467,0.010886284,0.006115576,36491,1,0.742911838,0.808093058,GOPC,2.213562624
1194,-0.035186335,0.009979178,0.000422503,32712,1,0.071796435,7.97080866954778e-11,GORASP2,3.37416979
1195,0.042760589,0.009714041,1.07627130630673e-05,32859,1,0.109423572,3.40310207674644e-33,GOT1,4.968078238
1196,-0.001015692,0.010749505,0.924722555,36262,1,1.11533764,1.34344205423103e-10,GP1BA,0.033988549
1197,-0.0115623,0.009884804,0.242128688,31776,1,0.15975948,7.18831755843452e-06,GP1BB,0.615953751
1198,0.041213881,0.009997324,3.75650757773861e-05,35404,1,0.003355809,3.49029729006472e-163,GP2,4.425215731
1199,-0.012252918,0.009915056,0.216546004,32092,1,0.102476192,7.04199213636384e-17,GP5,0.664449827
1200,-0.025904781,0.010940642,0.017901474,36501,1,0.612119924,0.21193466,GP6,1.747111201
1201,0.021899388,0.010729231,0.041248499,36465,1,0.72758224,0.850849464,GPA33,1.384591853
1202,-0.012274492,0.010670479,0.250018509,36880,1,0.36692585,0.031663304,GPC1,0.602027839
1203,0.007705389,0.010689391,0.471009834,36327,1,1.334736098,0.023795542,GPC5,0.326970025
1204,-0.084702131,0.008982589,4.37904398962264e-21,32702,4,0.002287456,1.65026477774755e-125,GPD1,20.35862069
1205,-0.018956389,0.009652143,0.049543597,32712,1,0.174088439,2.9428095883022e-138,GPHA2,1.305012466
1206,-0.04469555,0.009927565,6.74954339915772e-06,32833,1,0.048933755,1.60913946420179e-28,GPI,5.170725606
1207,0.071324146,0.00996141,8.23496334106072e-13,32712,1,0.12202722,9.36090917219424e-05,GPIHBP1,12.08433833
1208,-0.07171445,0.010354213,4.39854321944691e-12,35813,1,0.380382138,2.17912026563773e-08,GPKOW,11.35669114
1209,0.022839415,0.010335482,0.027124953,35507,1,0.54056017,1.5812300716712e-05,GPNMB,1.566631001
1210,-0.002710633,0.00991358,0.784527363,31803,1,0.054184451,0.756220546,GPR101,0.105391904
1211,-0.015581529,0.009768092,0.110689319,32799,1,0.086219441,8.42479921818613e-69,GPR158,0.955894286
1212,-0.004131269,0.009354779,0.658766285,32712,3,0.001160438,1.97821781540353e-63,GPR15L,0.181268635
1213,-0.087366171,0.010091316,5.01705171616755e-18,35898,1,0.343298332,0.000448071,GPR37,17.29955142
1214,-0.076790164,0.009900322,8.99552119295837e-15,32702,1,0.057207489,1.48391609263489e-07,GPRC5C,14.04597367
1215,-0.035578402,0.010878709,0.001074718,36448,1,0.514414074,0.779419745,GRAP2,2.968705646
1216,-0.063564518,0.009901538,1.38440700043678e-10,32845,1,0.357899015,1.46851302616967e-29,GRHPR,9.858736213
1217,0.05344601,0.010023581,9.776402844636e-08,32799,1,0.18348777,1.94030983165529e-08,GRIK2,7.009820911
1218,-0.000504229,0.009894545,0.95935749,31803,1,0.105078728,0.187946627,GRIN2B,0.018019529
1219,-0.012196968,0.010651538,0.252179589,35898,1,0.35966515,0.782780803,GRK5,0.598290068
1220,-0.060248435,0.010494851,9.50002503426404e-09,36379,1,0.677019009,0.000193,GRN,8.02227525
1221,-0.012370871,0.009795371,0.206623423,32004,1,0.051540251,0.000198515,GRP,0.684820448
1222,-0.089726638,0.010510737,1.43412088396107e-17,36465,1,2.737063142,3.08374172483602e-32,GRPEL1,16.84341424
1223,-0.02913076,0.009832378,0.003051436,31520,1,0.033828611,0.000690779,GRSF1,2.515495706
1224,-0.000353411,0.010663808,0.973562234,35873,1,0.329890093,2.79096621231568e-05,GSAP,0.011636281
1225,0.085237942,0.009779448,3.01456723357808e-18,32717,2,0.017633513,1.67009789544891e-25,GSN,17.52077503
1226,0.01907886,0.009770191,0.050856307,32647,2,0.023029437,1.61683472915347e-22,GSR,1.29365518
1227,-0.117790224,0.009766873,1.98511605870578e-33,36448,1,0.141081134,9.88064815358914e-34,GSTA1,32.7022141
1228,-0.104140092,0.009829254,3.43997322414866e-26,35873,1,0.021820239,1.35838720284727e-13,GSTA3,25.46344494
1229,-0.015892581,0.009885853,0.10793091,31776,1,0.179021898,1.04836276452782e-07,GSTM4,0.966854161
1230,0.012426952,0.010608078,0.241421257,35653,1,0.699701369,0.628976567,GSTP1,0.617224493
1231,-0.011760512,0.009985211,0.238887675,32796,1,0.071995748,0.228458943,GSTT2B,0.621806257
1232,-0.006122001,0.009940278,0.537979236,32262,1,0.158114576,0.181897441,GTF2IRD1,0.269234486
1233,-0.022104288,0.009920111,0.025872128,31950,1,0.064288036,0.005726093,GTPBP2,1.587167852
1234,0.05863867,0.010365602,1.55156803764195e-08,36385,1,0.063486981,0.060871158,GUCA2A,7.809229175
1235,-0.00920852,0.009919466,0.353244301,32262,1,0.095739541,0.371299469,GUCY2C,0.451924836
1236,0.014644918,0.009895059,0.13887692,31776,1,0.389197573,0.000351077,GUK1,0.857369923
1237,-0.12552627,0.009630055,9.4555713958787e-39,36670,1,0.014248658,3.5504859111075e-07,GUSB,38.02431222
1238,-0.024073792,0.010625352,0.023476089,35898,1,0.242126868,0.001123868,GYS1,1.629374257
1239,0.007566071,0.010698434,0.479438667,36881,1,0.421285746,0.018542338,GZMA,0.319266943
1240,0.043382774,0.010585642,4.17156768905644e-05,36491,1,0.24479316,0.000261867,GZMB,4.379700705
1241,0.025906373,0.010243397,0.011440436,35898,1,0.320877176,4.55344356177157e-19,GZMH,1.94155744
1242,-0.014087521,0.009889424,0.154310554,31689,1,0.053899133,0.056818572,H2AP,0.811604369
1243,0.009644287,0.009905468,0.330246426,31776,1,0.051226545,0.551271604,HADH,0.481161873
1244,-0.007696782,0.010713518,0.472504281,36759,1,0.84531434,6.41811630326242e-54,HAGH,0.325594253
1245,-0.102617332,0.010363567,4.37182891002261e-23,36880,1,0.523339139,1.20129163940801e-86,HAO1,22.35933684
1246,-0.039984224,0.01092171,0.000251601,36562,1,0.655769117,0.02342506,HARS1,3.599288344
1247,-0.117228392,0.009601109,3.20667376659529e-34,36825,2,0.002710661,0.115317407,HAVCR1,33.49394522
1248,-0.108237819,0.009999455,2.90267955146635e-27,36562,1,0.081729511,0.179388567,HAVCR2,26.53720091
1249,-0.02514019,0.010865575,0.020687097,36759,1,0.547593173,0.029851848,HBEGF,1.684300439
1250,0.023130527,0.010881779,0.033541538,36880,1,1.322050965,3.29612259429565e-05,HBQ1,1.474417028
1251,0.016202892,0.010045117,0.106751559,32845,1,0.072576372,0.024954107,HBZ,0.971625776
1252,0.018333076,0.009892752,0.063865474,31776,1,0.120195025,0.003212272,HCG22,1.194733858
1253,-0.051301142,0.01102127,3.25518084423179e-06,36881,1,0.950365716,5.76954256889085e-10,HCLS1,5.487424879
1254,-0.010733412,0.009881726,0.277404033,31885,1,0.065078246,0.000290034,HDAC8,0.556887229
1255,-0.00295152,0.009848469,0.764413108,31803,1,0.037514237,0.544197506,HDAC9,0.116671874
1256,-0.039715294,0.008752621,5.71183757117402e-06,32796,1,0.146893213,7.25172448332766e-185,HDDC2,5.243224151
1908,-0.100291441,0.010682211,6.41573091291524e-21,36684,1,0.497696748,8.62414655193051e-15,NT5C3A,20.19275386
1910,0.118712337,0.010686675,1.2686945868617e-28,36491,1,0.414059613,1.77733864682499e-10,NTF3,27.89664291
1911,0.02118908,0.010598254,0.045583522,35873,1,0.388165727,7.87780159005856e-10,NTF4,1.341192124
1912,0.040194619,0.009881329,4.75723671043104e-05,36448,1,0.031482345,2.07522113087604e-06,NTproBNP,4.322645238
1913,-0.033039666,0.010547778,0.001735317,36448,1,1.437456639,5.00136430248282e-05,NTRK2,2.760621244
1914,0.090964571,0.010066037,1.69004480802738e-19,36824,1,0.310049189,9.95794855474039e-07,NTRK3,18.77210178
1915,-0.032993689,0.010873887,0.002413338,36491,1,1.00942841,8.50559542694246e-06,NUB1,2.617381855
1916,-0.008507339,0.009984684,0.394198737,32702,1,0.57339411,6.87183811375789e-07,NUBP1,0.404284771
1917,-0.063392993,0.010749031,3.72145766665756e-09,36817,1,2.0054357,1.97497251488796e-29,NUCB2,8.429286917
1918,-0.040582218,0.011100886,0.000256773,36881,1,1.338465566,0.000520809,NUDC,3.590449973
1919,0.009506589,0.009951855,0.339454477,32004,1,0.047135762,0.000751848,NUDT10,0.46921846
1920,-0.023796933,0.00987767,0.015994743,31776,1,0.043263872,4.17436733711681e-06,NUDT15,1.796022737
1921,-0.047920979,0.009933427,1.41190173935759e-06,32649,1,0.13516128,1.52807675590139e-21,NUDT16,5.850195527
1922,-0.035098216,0.010621228,0.000952272,35960,1,1.291950642,8.33667847752965e-11,NUDT2,3.021238914
