coding,beta,se,pvalue,n,outlier_count,outlier_pvalue,heteroscedasticity_pvalue,protein,-LOG10P
1154,0.038252911,0.011368592,0.000767095,26878,1,1.048207843,4.31E-92,GH1,3.115150977
1155,0.002018146,0.012131286,0.867875879,26511,1,0.114486061,4.73E-09,GH2,0.061542382
1156,-0.030487777,0.010175,0.002735232,23689,1,0.118271609,5.44E-58,GHR,2.563005834
1157,-0.011992359,0.012105287,0.321855208,26501,1,0.343582955,0.045878723,GHRHR,0.492339459
1158,-0.013109079,0.011262654,0.244457743,26924,1,0.040756707,0.000305287,GHRL,0.611796203
1159,-0.021215125,0.0114677,0.064327254,24221,1,0.069418094,0.152095126,GID8,1.19160499
1160,-0.014318834,0.011304836,0.205306482,24221,1,0.034194399,7.72E-20,GIGYF2,0.687597339
1161,0.065712789,0.011146498,3.79E-09,23689,1,0.012310774,1.47E-13,GIMAP7,8.421475247
1162,-0.034906045,0.011074967,0.001624744,23351,1,0.02846243,3.17E-30,GIMAP8,2.789215026
1163,-0.018335759,0.010791267,0.089308001,23578,1,0.028610354,0.000134747,GIP,1.049109634
1164,-0.020326686,0.01077192,0.059171397,24194,1,0.135894212,8.08E-54,GIPC2,1.227888179
1165,0.001566858,0.011336817,0.890075844,24124,1,0.059948167,0.012102031,GIPC3,0.050572985
1166,-0.015910789,0.011257249,0.157556792,23501,1,0.087716214,0.868597082,GIPR,0.80256287
1167,-0.005691424,0.011177423,0.61062431,23501,1,0.069177437,2.30E-17,GIT1,0.214225909
1168,-0.010811078,0.011192678,0.334101085,23351,1,0.242242038,0.947627094,GJA8,0.476122114
1169,-0.011348663,0.011799726,0.336172284,26295,1,0.238737148,0.456796059,GKN1,0.473438095
1170,-0.052778653,0.010306322,3.06E-07,23637,3,0.000776283,1.42E-65,GLA,6.51384021
1171,-0.061781887,0.011755615,1.49E-07,26841,1,0.544087678,5.13E-11,GLB1,6.827591043
1172,-0.006232483,0.011248405,0.579531389,23501,1,0.071859844,0.335954981,GLI2,0.236923036
1174,-0.047623024,0.011866678,6.01E-05,26518,1,0.22324455,8.19E-23,GLO1,4.221322501
1175,-0.031423374,0.012224865,0.010162055,26904,1,0.663157833,1.48E-18,GLOD4,1.993018442
1176,0.006577049,0.01129036,0.560210805,23442,1,0.181549837,0.001445423,GLP1R,0.251648519
1177,-0.031877651,0.012138271,0.008639062,26791,1,2.032140375,2.31E-16,GLRX,2.063533416
1178,-0.022076787,0.011181797,0.048353505,23689,1,0.056921633,2.07E-06,GLRX5,1.31557204
1179,-0.004698886,0.012213008,0.700429919,26501,1,0.686317208,0.574398489,GLT8D2,0.154635311
1180,-0.031636744,0.011338189,0.005270352,24120,1,0.178092943,1.81E-20,GLYR1,2.278160342
1181,-0.059262793,0.010328254,9.70E-09,23631,2,0.008498516,6.50E-52,GM2A,8.013170868
1182,-0.022452775,0.011385068,0.04860672,24228,1,0.08522732,0.000197356,GMFG,1.313303686
1183,-0.01399701,0.012381095,0.25826938,27250,1,0.785024287,2.26E-06,GMPR,0.58792708
1184,-0.012828557,0.011188535,0.251566617,23689,1,0.645229591,1.04E-15,GMPR2,0.599346991
1185,-0.01902168,0.011303023,0.092410399,24221,1,0.076166412,1.42E-29,GNAS,1.034279153
1186,-0.016449749,0.012047038,0.172120099,26511,1,0.237377121,0.023595379,GNE,0.764168413
1187,-0.002521623,0.011302649,0.823459438,23599,1,0.09222321,0.056424246,GNGT1,0.084357789
1188,0.050820421,0.012129181,2.80E-05,27052,1,0.077521133,0.430261961,GNLY,4.552957586
1189,0.01262149,0.011276174,0.263020989,23578,1,0.071308492,5.86E-23,GNPDA1,0.580009593
1190,0.060336732,0.011259004,8.45E-08,23689,1,0.160451717,3.12E-29,GNPDA2,7.073261629
1191,-0.015999488,0.011254353,0.155147537,24221,1,0.022128069,1.89E-13,GOLGA3,0.809255114
1192,-0.046201544,0.011784375,8.86E-05,27216,1,0.079393671,1.82E-07,GOLM2,4.05279245
1193,-0.01332169,0.012388008,0.282218787,26957,1,0.59019484,0.944690585,GOPC,0.54941408
1194,-0.02947901,0.011354148,0.009428522,24124,1,0.12470291,3.11E-06,GORASP2,2.025556393
1195,0.07844227,0.01112752,1.85E-12,24231,1,0.076055443,5.85E-27,GOT1,11.73395571
1196,0.016465286,0.012233247,0.178331451,26799,1,0.897061548,1.88E-08,GP1BA,0.748772057
1197,0.01228785,0.011244636,0.274504126,23437,1,0.087198701,1.90E-05,GP1BB,0.561451123
1198,0.031726565,0.011434695,0.005531092,26158,1,3.414615294,4.11E-122,GP2,2.257189097
1199,-0.00295462,0.01125042,0.792843378,23689,1,0.330497721,8.01E-08,GP5,0.100812597
1200,-0.006383193,0.012358433,0.605505918,27003,1,1.399368984,0.193451154,GP6,0.217881608
1201,0.010698016,0.012190746,0.380194612,26960,1,1.404238494,0.516902904,GPA33,0.419994042
1202,0.040482814,0.012184105,0.000893026,27259,1,0.323275525,0.00806967,GPC1,3.04913592
1203,0.003349954,0.012168269,0.783085997,26841,1,0.976129659,0.199297774,GPC5,0.106190542
1204,-0.06292594,0.010270113,9.09E-10,24120,3,0.001765485,5.30E-88,GPD1,9.041506379
1205,-0.046594905,0.010950965,2.10E-05,24124,1,0.113591959,2.63E-96,GPHA2,4.677859235
1206,-0.016632169,0.011293696,0.140846318,24220,1,0.039372602,1.97E-24,GPI,0.851254502
1207,0.071519512,0.011355599,3.06E-10,24124,1,0.085818536,0.026036211,GPIHBP1,9.513747213
1208,-0.059166244,0.011780973,5.14E-07,26501,1,0.254416725,3.38E-06,GPKOW,6.288883959
1209,0.03209583,0.011798645,0.006526611,26225,1,0.390752117,0.003731564,GPNMB,2.185312247
1210,-0.011486746,0.011346477,0.311375313,23442,1,0.044600706,0.722852801,GPR101,0.506715822
1211,-0.040190911,0.011142815,0.000310512,24221,1,0.05179377,1.82E-42,GPR158,3.507921362
1212,0.029738595,0.010716941,0.005525872,24124,1,0.000988996,1.06E-46,GPR15L,2.257599218
1213,-0.065974888,0.011491788,9.51E-09,26518,1,0.37113242,0.000516712,GPR37,8.021728302
1214,-0.074561111,0.011344573,5.05E-11,24120,1,0.074168931,2.18E-06,GPRC5C,10.29653206
1215,-0.016536168,0.012354442,0.180751471,26924,1,1.353790215,0.612466098,GRAP2,0.74291816
1216,-0.039406346,0.011227164,0.000449071,24228,1,0.326451277,1.19E-20,GRHPR,3.347684963
1217,0.034749437,0.011490308,0.002495206,24221,1,0.143501548,3.31E-05,GRIK2,2.602893566
1218,-0.016767263,0.011292313,0.137600019,23442,1,0.050594906,0.22655807,GRIN2B,0.861381505
1219,-0.001060109,0.012118724,0.930293075,26518,1,0.684569706,0.451075677,GRK5,0.031380212
1220,-0.055037505,0.011965216,4.25E-06,26911,1,0.563754462,0.004168634,GRN,5.371775241
1221,-0.01926833,0.011147132,0.08390351,23578,1,0.223489546,0.000288547,GRP,1.076219871
1222,-0.066386257,0.01200279,3.22E-08,26960,1,1.593506346,1.16E-24,GRPEL1,7.492759008
1223,-0.04634743,0.011188959,3.45E-05,23222,1,0.024501895,0.00326781,GRSF1,4.462008683
1224,0.012244183,0.012138058,0.313107041,26511,1,1.357329298,0.00053077,GSAP,0.504307167
1225,0.117424945,0.011168273,8.45E-26,24129,1,0.040398216,9.42E-21,GSN,25.07289976
1226,0.0781735,0.011101589,1.95E-12,24086,1,0.018060603,8.60E-16,GSR,11.70978127
1227,-0.123555694,0.011165862,2.12E-28,26924,1,0.361824041,1.34E-18,GSTA1,27.67280454
1228,-0.092943841,0.011265707,1.65E-16,26511,1,0.252065881,1.58E-07,GSTA3,15.78132217
1229,-0.019851976,0.01130048,0.078975646,23437,1,0.142166189,2.15E-07,GSTM4,1.102506814
1230,0.016303651,0.012064954,0.176603565,26384,1,0.295961988,0.933233031,GSTP1,0.753000533
1231,-0.009942286,0.011413631,0.383714321,24194,1,0.058303197,0.219893935,GSTT2B,0.415991992
1232,-0.003362963,0.011337515,0.766757221,23799,1,0.446597852,0.006003812,GTF2IRD1,0.115342125
1233,-0.001262488,0.011273127,0.910831526,23599,1,0.143550635,0.000575444,GTPBP2,0.040561946
1234,0.037455449,0.011791681,0.001492682,26904,1,0.039308749,0.077774887,GUCA2A,2.826032632
1235,-0.005596863,0.011303824,0.620512919,23799,1,0.067375287,0.61624789,GUCY2C,0.207249172
1236,0.010328515,0.011276665,0.35971866,23437,1,0.041645225,6.84E-06,GUK1,0.444037033
1237,-0.094125252,0.010969861,9.96E-18,27104,1,0.010584392,2.82E-05,GUSB,17.00190735
1238,-0.005866025,0.01208014,0.627260128,26518,1,0.50384908,0.005723008,GYS1,0.202552318
1239,-0.005640779,0.012206833,0.644013191,27250,1,0.731086111,0.105703903,GZMA,0.191105237
1240,0.051681874,0.012123087,2.02E-05,26957,1,0.241886704,0.000372708,GZMB,4.694004093
1241,0.040301838,0.011680054,0.000560454,26518,1,0.279367547,1.65E-14,GZMH,3.251460238
1242,-0.02111995,0.011237272,0.060194814,23351,1,0.092117097,0.190369644,H2AP,1.220440924
1243,0.016273308,0.011335258,0.151119223,23437,1,0.036233079,0.064368989,HADH,0.820680288
1244,-0.007633287,0.012281531,0.534259001,27171,1,0.524491048,6.56E-42,HAGH,0.272248152
1245,-0.090685467,0.011816059,1.71E-14,27259,1,0.466286606,1.58E-65,HAO1,13.76634298
1246,-0.013651606,0.012378061,0.270085969,27052,1,0.502444187,0.021508481,HARS1,0.568497977
1247,-0.10493044,0.010979293,1.31E-21,27216,2,0.018322759,0.777091297,HAVCR1,20.88298695
1248,-0.091746394,0.01139994,8.76E-16,27052,1,0.063046455,0.124565587,HAVCR2,15.0574689
1249,-0.009337189,0.012357863,0.449915599,27171,1,0.882885851,0.77252749,HBEGF,0.346868949
1250,0.016135983,0.012419413,0.193867461,27259,1,1.769977847,2.60E-07,HBQ1,0.712495077
1251,-0.010560922,0.011440759,0.355966266,24228,1,0.120849118,0.051753409,HBZ,0.448591157
1252,0.003821043,0.011243474,0.733975991,23437,1,0.09642766,0.009635099,HCG22,0.134318146
1253,-0.031303561,0.012519628,0.012412594,27250,1,0.797697299,3.00E-06,HCLS1,1.906137435
1254,-0.004961622,0.011255624,0.65935269,23501,1,0.044629479,0.003962283,HDAC8,0.180882218
1255,-0.015333051,0.011155169,0.169292116,23442,1,0.183019559,0.18208321,HDAC9,0.771363267
1256,-0.00672133,0.010033345,0.502928452,24194,1,0.12813333,1.34E-135,HDDC2,0.298493794
1908,-0.084691926,0.012160841,3.38E-12,27136,1,0.520707436,9.99E-13,NT5C3A,11.47168662
1910,0.111687157,0.012185351,5.26E-20,26957,1,0.290363495,5.36E-08,NTF3,19.2787083
1911,0.011423612,0.01201119,0.341572043,26511,1,0.269404915,1.39E-11,NTF4,0.466517682
1912,0.022285464,0.011245775,0.04752586,26924,1,0.023679394,0.000666119,NTproBNP,1.323070014
1913,-0.021514199,0.012050157,0.074209762,26924,1,1.143827244,3.88E-06,NTRK2,1.129538963
1914,0.103044124,0.011485107,3.10E-19,27216,1,0.145420345,9.00E-06,NTRK3,18.50930222
1915,-0.016867288,0.012368368,0.172659542,26957,1,0.7372962,0.000283793,NUB1,0.762809416
1916,-0.012054899,0.011366168,0.288884693,24120,1,0.185376876,0.001343136,NUBP1,0.539275469
1917,-0.060113772,0.012142598,7.44E-07,27214,1,0.602169666,1.18E-18,NUCB2,6.128382119
1918,-0.019390798,0.01257995,0.12322986,27250,1,0.982575523,0.001606843,NUDC,0.909284044
1919,-0.005477079,0.01130063,0.627914799,23578,1,0.033925407,0.011684794,NUDT10,0.202099281
1920,-0.000625419,0.011286813,0.955811132,23437,1,0.153878165,0.000752598,NUDT15,0.019627916
1921,-0.025824724,0.01129473,0.022237162,24091,1,0.07662311,4.64E-12,NUDT16,1.652920645
1922,-0.015309018,0.012093058,0.205547704,26565,1,0.891740708,4.70E-06,NUDT2,0.68708737
